[User ID]	[Service ID]	[TP]	[User Country]	[User AS]	[Service Country]	[Service AS]
253	745	1.11	20	40	11	21
261	745	1.795	9	113	11	21
292	745	2.375	2	2	11	21
301	745	2.265	16	124	11	21
310	745	0.351	29	77	11	21
332	745	2.074	29	58	11	21
22	765	14.778	29	119	11	163
47	765	11.363	29	34	11	163
70	765	9.009	9	100	11	163
79	765	10.489	9	113	11	163
93	765	11.583	29	97	11	163
120	765	9.9	21	106	11	163
172	765	10.752	29	55	11	163
202	765	9.118	29	27	11	163
225	765	13.274	29	59	11	163
229	765	7.462	29	82	11	163
230	765	9.836	29	82	11	163
250	765	10.526	13	9	11	163
283	765	8.356	19	102	11	163
311	765	11.152	29	111	11	163
316	765	10.6	2	75	11	163
333	765	12.765	29	58	11	163
22	818	2.59	29	119	11	331
44	818	1.39	29	65	11	331
46	818	2.666	29	34	11	331
69	818	1.977	9	100	11	331
84	818	2.336	9	130	11	331
91	818	2.737	15	17	11	331
93	818	2.865	29	97	11	331
139	818	2.016	0	4	11	331
141	818	0.722	29	52	11	331
155	818	1.877	10	131	11	331
162	818	2.042	29	44	11	331
179	818	2.601	2	56	11	331
199	818	2.068	29	16	11	331
200	818	0.543	8	49	11	331
209	818	2.459	29	99	11	331
288	818	0.414	29	107	11	331
292	818	2.782	2	2	11	331
313	818	1.608	29	80	11	331
22	857	3.976	29	119	11	165
32	857	0.342	29	54	11	165
53	857	2.358	29	21	11	165
69	857	1.594	9	100	11	165
104	857	2.466	8	41	11	165
107	857	2.259	29	128	11	165
108	857	4.878	29	120	11	165
186	857	1.424	10	78	11	165
191	857	2.159	29	68	11	165
209	857	2.277	29	99	11	165
212	857	3.521	16	60	11	165
216	857	1.117	30	33	11	165
232	857	2.649	29	64	11	165
245	857	2.309	29	70	11	165
280	857	0.317	19	102	11	165
307	857	3.322	16	60	11	165
323	857	1.923	29	93	11	165
336	857	1.877	29	117	11	165
22	1143	9.95	29	119	22	837
37	1143	9.259	29	129	22	837
45	1143	12.5	29	34	22	837
75	1143	0.959	2	8	22	837
77	1143	57.142	15	17	22	837
109	1143	10.204	29	120	22	837
122	1143	2.557	23	121	22	837
126	1143	9.852	29	7	22	837
168	1143	37.735	9	113	22	837
181	1143	10.582	2	56	22	837
194	1143	25.974	19	136	22	837
195	1143	25.316	19	136	22	837
207	1143	13.071	29	132	22	837
232	1143	9.661	29	64	22	837
258	1143	23.809	7	29	22	837
265	1143	40.0	8	49	22	837
268	1143	21.978	12	42	22	837
310	1143	9.95	29	77	22	837
22	1166	17.241	29	119	22	705
42	1166	26.785	29	92	22	705
50	1166	27.777	29	63	22	705
100	1166	25.0	29	103	22	705
104	1166	115.384	8	41	22	705
143	1166	52.631	9	12	22	705
144	1166	88.235	28	126	22	705
193	1166	41.095	10	98	22	705
210	1166	22.222	29	81	22	705
253	1166	45.454	20	40	22	705
276	1166	61.224	6	67	22	705
22	1259	7.772	29	119	23	114
62	1259	4.731	29	90	23	114
72	1259	8.379	29	114	23	114
83	1259	21.739	9	113	23	114
100	1259	5.244	29	103	23	114
104	1259	16.483	8	41	23	114
125	1259	6.012	29	7	23	114
126	1259	8.196	29	7	23	114
163	1259	0.362	29	39	23	114
195	1259	18.404	19	136	23	114
202	1259	7.299	29	27	23	114
204	1259	0.58	19	134	23	114
205	1259	21.126	19	134	23	114
209	1259	7.042	29	99	23	114
229	1259	5.692	29	82	23	114
284	1259	0.59	9	113	23	114
307	1259	2.485	16	60	23	114
320	1259	0.335	29	88	23	114
323	1259	3.472	29	93	23	114
324	1259	7.299	29	93	23	114
22	1386	12.787	29	119	23	499
87	1386	58.823	27	101	23	499
118	1386	50.0	9	113	23	499
126	1386	11.467	29	7	23	499
140	1386	17.301	29	52	23	499
160	1386	7.132	4	26	23	499
175	1386	51.02	9	113	23	499
188	1386	54.945	6	67	23	499
194	1386	39.682	19	136	23	499
207	1386	16.129	29	132	23	499
258	1386	30.303	7	29	23	499
270	1386	37.593	19	10	23	499
277	1386	55.555	6	67	23	499
280	1386	43.859	19	102	23	499
281	1386	41.666	19	102	23	499
294	1386	12.562	29	96	23	499
306	1386	7.716	16	60	23	499
22	1391	10.05	29	119	23	114
55	1391	13.333	29	37	23	114
65	1391	10.152	29	79	23	114
79	1391	54.054	9	113	23	114
136	1391	17.699	29	46	23	114
164	1391	0.871	29	39	23	114
188	1391	51.282	6	67	23	114
235	1391	44.444	9	113	23	114
258	1391	33.898	7	29	23	114
259	1391	36.363	7	29	23	114
274	1391	13.333	5	76	23	114
309	1391	10.989	29	77	23	114
22	1423	6.504	29	119	23	43
40	1423	4.716	29	18	23	43
56	1423	6.319	29	23	23	43
58	1423	4.519	29	45	23	43
70	1423	11.869	9	100	23	43
77	1423	9.389	15	17	23	43
84	1423	18.957	9	130	23	43
92	1423	9.9	15	17	23	43
113	1423	4.807	16	61	23	43
118	1423	16.806	9	113	23	43
127	1423	5.524	29	7	23	43
130	1423	3.241	11	84	23	43
136	1423	11.834	29	46	23	43
154	1423	5.27	10	131	23	43
158	1423	4.484	4	30	23	43
161	1423	3.418	4	26	23	43
175	1423	15.384	9	113	23	43
191	1423	8.492	29	68	23	43
195	1423	4.705	19	136	23	43
199	1423	8.948	29	16	23	43
203	1423	8.179	29	27	23	43
219	1423	8.733	29	92	23	43
222	1423	10.025	29	59	23	43
251	1423	5.943	13	9	23	43
312	1423	8.888	29	80	23	43
324	1423	3.996	29	93	23	43
22	1551	3.795	29	119	29	604
23	1551	3.795	29	119	29	604
78	1551	4.728	9	113	29	604
97	1551	4.866	9	113	29	604
134	1551	3.577	29	51	29	604
147	1551	5.319	8	125	29	604
202	1551	3.603	29	27	29	604
258	1551	4.474	7	29	29	604
263	1551	3.683	9	113	29	604
285	1551	5.089	9	113	29	604
22	1592	11.661	29	119	69	674
25	1592	17.241	29	104	69	674
33	1592	15.267	29	62	69	674
93	1592	12.269	29	97	69	674
97	1592	20.942	9	113	69	674
104	1592	20.202	8	41	69	674
146	1592	19.801	8	125	69	674
147	1592	19.801	8	125	69	674
148	1592	18.099	9	113	69	674
150	1592	17.094	9	113	69	674
206	1592	13.201	29	132	69	674
226	1592	12.048	29	108	69	674
232	1592	11.94	29	64	69	674
243	1592	19.704	27	101	69	674
248	1592	11.976	29	116	69	674
295	1592	16.806	29	19	69	674
312	1592	11.527	29	80	69	674
325	1592	8.81	17	36	69	674
22	1682	20.408	29	119	33	43
35	1682	26.49	29	62	33	43
47	1682	21.505	29	34	33	43
49	1682	28.776	29	63	33	43
54	1682	30.303	29	0	33	43
77	1682	200.0	15	17	33	43
86	1682	114.285	9	130	33	43
104	1682	93.023	8	41	33	43
151	1682	75.471	9	113	33	43
156	1682	11.94	4	30	33	43
180	1682	27.027	2	56	33	43
184	1682	10.958	17	31	33	43
197	1682	12.383	16	32	33	43
204	1682	83.333	19	134	33	43
218	1682	30.303	29	92	33	43
222	1682	19.323	29	59	33	43
239	1682	190.476	27	101	33	43
271	1682	83.333	19	10	33	43
282	1682	67.796	19	102	33	43
286	1682	20.833	29	69	33	43
296	1682	15.151	1	38	33	43
298	1682	14.336	1	38	33	43
334	1682	30.075	29	55	33	43
336	1682	13.698	29	117	33	43
22	1754	19.417	29	119	33	43
33	1754	19.607	29	62	33	43
75	1754	26.666	2	8	33	43
111	1754	31.007	14	86	33	43
113	1754	12.578	16	61	33	43
126	1754	19.512	29	7	33	43
158	1754	11.494	4	30	33	43
163	1754	18.957	29	39	33	43
233	1754	21.978	29	64	33	43
269	1754	83.333	28	126	33	43
270	1754	76.923	19	10	33	43
278	1754	68.965	19	102	33	43
282	1754	63.492	19	102	33	43
298	1754	12.5	1	38	33	43
299	1754	12.5	1	38	33	43
310	1754	21.164	29	77	33	43
312	1754	23.529	29	80	33	43
333	1754	18.691	29	58	33	43
22	1851	2.463	29	119	34	43
29	1851	6.097	28	126	34	43
30	1851	8.51	2	53	34	43
55	1851	5.42	29	37	34	43
67	1851	5.333	18	50	34	43
70	1851	5.333	9	100	34	43
85	1851	0.355	9	130	34	43
106	1851	6.41	29	128	34	43
133	1851	5.899	9	113	34	43
146	1851	5.305	8	125	34	43
165	1851	2.293	29	6	34	43
184	1851	16.806	17	31	34	43
185	1851	8.13	29	48	34	43
199	1851	8.0	29	16	34	43
210	1851	8.547	29	81	34	43
233	1851	11.627	29	64	34	43
254	1851	1.644	20	40	34	43
262	1851	4.31	9	113	34	43
284	1851	1.39	9	113	34	43
289	1851	7.117	29	107	34	43
294	1851	9.661	29	96	34	43
302	1851	7.092	3	91	34	43
22	1874	3.028	29	119	34	43
59	1874	2.749	29	66	34	43
82	1874	1.932	26	25	34	43
88	1874	1.618	27	101	34	43
94	1874	2.559	29	97	34	43
112	1874	7.22	16	95	34	43
167	1874	1.184	9	113	34	43
175	1874	1.901	9	113	34	43
179	1874	1.917	2	56	34	43
189	1874	2.467	25	14	34	43
230	1874	3.71	29	82	34	43
232	1874	3.254	29	64	34	43
245	1874	3.791	29	70	34	43
248	1874	4.123	29	116	34	43
253	1874	1.734	20	40	34	43
287	1874	3.238	29	69	34	43
305	1874	4.175	16	60	34	43
330	1874	1.825	24	47	34	43
22	1894	6.531	29	119	35	318
34	1894	37.447	29	62	35	318
65	1894	1.932	29	79	35	318
69	1894	25.139	9	100	35	318
74	1894	19.955	29	127	35	318
84	1894	51.136	9	130	35	318
104	1894	18.582	8	41	35	318
105	1894	28.008	8	41	35	318
137	1894	8.471	29	46	35	318
157	1894	20.285	4	30	35	318
182	1894	53.045	0	5	35	318
199	1894	34.005	29	16	35	318
200	1894	4.991	8	49	35	318
203	1894	41.347	29	27	35	318
217	1894	7.317	30	33	35	318
239	1894	22.959	27	101	35	318
247	1894	2.468	29	116	35	318
262	1894	14.975	9	113	35	318
271	1894	19.97	19	10	35	318
308	1894	12.699	29	77	35	318
315	1894	40.909	29	3	35	318
22	2049	2.382	29	119	44	552
30	2049	5.847	2	53	44	552
37	2049	1.621	29	129	44	552
52	2049	4.273	29	21	44	552
67	2049	4.405	18	50	44	552
70	2049	2.843	9	100	44	552
74	2049	2.3	29	127	44	552
82	2049	0.579	26	25	44	552
84	2049	5.05	9	130	44	552
104	2049	3.846	8	41	44	552
153	2049	4.95	9	113	44	552
162	2049	2.949	29	44	44	552
180	2049	6.451	2	56	44	552
192	2049	4.524	10	98	44	552
200	2049	1.43	8	49	44	552
237	2049	4.316	27	101	44	552
243	2049	3.745	27	101	44	552
245	2049	7.142	29	70	44	552
246	2049	3.836	29	126	44	552
259	2049	3.579	7	29	44	552
278	2049	2.946	19	102	44	552
290	2049	6.302	29	107	44	552
325	2049	4.942	17	36	44	552
22	2091	7.263	29	119	45	111
57	2091	5.988	29	45	45	111
81	2091	0.486	25	123	45	111
104	2091	1.362	8	41	45	111
105	2091	15.151	8	41	45	111
125	2091	1.91	29	7	45	111
129	2091	2.782	11	84	45	111
131	2091	2.566	11	84	45	111
164	2091	0.412	29	39	45	111
177	2091	3.115	9	113	45	111
186	2091	9.584	10	78	45	111
190	2091	3.592	25	14	45	111
204	2091	20.134	19	134	45	111
239	2091	4.942	27	101	45	111
251	2091	11.278	13	9	45	111
256	2091	61.224	18	50	45	111
293	2091	4.103	29	96	45	111
22	2099	11.049	29	119	45	621
31	2099	9.433	2	53	45	621
51	2099	16.949	29	63	45	621
114	2099	51.282	28	126	45	621
126	2099	11.049	29	7	45	621
165	2099	18.867	29	6	45	621
174	2099	51.282	9	113	45	621
192	2099	25.974	10	98	45	621
200	2099	40.816	8	49	45	621
205	2099	64.516	19	134	45	621
220	2099	12.048	29	59	45	621
224	2099	12.121	29	59	45	621
305	2099	2.301	16	60	45	621
306	2099	6.622	16	60	45	621
322	2099	13.986	29	85	45	621
323	2099	10.928	29	93	45	621
22	2111	7.594	29	119	45	695
25	2111	6.147	29	104	45	695
64	2111	4.724	29	57	45	695
83	2111	19.867	9	113	45	695
94	2111	3.846	29	97	45	695
117	2111	34.883	9	100	45	695
129	2111	2.207	11	84	45	695
132	2111	15.463	9	113	45	695
218	2111	5.976	29	92	45	695
235	2111	19.48	9	113	45	695
237	2111	17.857	27	101	45	695
249	2111	6.329	29	116	45	695
294	2111	3.69	29	96	45	695
296	2111	0.758	1	38	45	695
307	2111	2.504	16	60	45	695
22	2112	10.498	29	119	45	602
63	2112	0.753	29	57	45	602
68	2112	4.784	29	118	45	602
83	2112	1.594	9	113	45	602
113	2112	3.478	16	61	45	602
130	2112	2.851	11	84	45	602
138	2112	7.285	0	4	45	602
200	2112	1.075	8	49	45	602
209	2112	6.768	29	99	45	602
213	2112	6.451	16	60	45	602
238	2112	50.0	27	101	45	602
266	2112	6.006	8	49	45	602
276	2112	8.968	6	67	45	602
318	2112	0.272	29	88	45	602
321	2112	7.476	29	85	45	602
22	2165	7.633	29	119	49	261
28	2165	3.671	29	110	49	261
29	2165	13.761	28	126	49	261
56	2165	2.23	29	23	49	261
64	2165	3.836	29	57	49	261
69	2165	16.574	9	100	49	261
98	2165	10.273	9	113	49	261
108	2165	3.667	29	120	49	261
111	2165	10.6	14	86	49	261
115	2165	7.731	28	126	49	261
130	2165	1.557	11	84	49	261
134	2165	4.724	29	51	49	261
144	2165	14.563	28	126	49	261
241	2165	4.552	27	101	49	261
310	2165	0.476	29	77	49	261
312	2165	3.472	29	80	49	261
320	2165	7.334	29	88	49	261
324	2165	7.853	29	93	49	261
22	2347	4.769	29	119	58	69
29	2347	17.341	28	126	58	69
106	2347	7.751	29	128	58	69
116	2347	21.126	9	100	58	69
125	2347	4.424	29	7	58	69
137	2347	8.403	29	46	58	69
155	2347	25.641	10	131	58	69
198	2347	6.578	29	16	58	69
205	2347	28.571	19	134	58	69
214	2347	4.418	16	60	58	69
215	2347	4.504	16	60	58	69
232	2347	4.83	29	64	58	69
258	2347	22.727	7	29	58	69
265	2347	16.042	8	49	58	69
279	2347	22.727	19	102	58	69
284	2347	0.582	9	113	58	69
324	2347	1.122	29	93	58	69
22	2365	1.564	29	119	59	390
51	2365	1.049	29	63	59	390
129	2365	0.116	11	84	59	390
134	2365	1.426	29	51	59	390
136	2365	1.787	29	46	59	390
151	2365	1.533	9	113	59	390
163	2365	0.405	29	39	59	390
171	2365	1.288	29	83	59	390
179	2365	1.331	2	56	59	390
191	2365	0.887	29	68	59	390
260	2365	1.636	7	29	59	390
266	2365	1.569	8	49	59	390
267	2365	1.947	8	49	59	390
282	2365	1.589	19	102	59	390
302	2365	0.205	3	91	59	390
322	2365	0.486	29	85	59	390
22	2372	33.057	29	119	60	436
35	2372	32.388	29	62	60	436
36	2372	47.337	29	71	60	436
55	2372	36.697	29	37	60	436
85	2372	86.021	9	130	60	436
122	2372	15.209	23	121	60	436
147	2372	115.942	8	125	60	436
187	2372	68.965	10	78	60	436
197	2372	21.563	16	32	60	436
229	2372	43.01	29	82	60	436
261	2372	91.954	9	113	60	436
263	2372	25.396	9	113	60	436
274	2372	56.338	5	76	60	436
282	2372	75.471	19	102	60	436
289	2372	40.201	29	107	60	436
315	2372	53.691	29	3	60	436
330	2372	88.888	24	47	60	436
332	2372	14.492	29	58	60	436
22	2385	32.921	29	119	60	436
29	2385	115.942	28	126	60	436
36	2385	47.337	29	71	60	436
88	2385	119.402	27	101	60	436
91	2385	91.954	15	17	60	436
95	2385	32.921	29	72	60	436
164	2385	2.864	29	39	60	436
173	2385	26.143	29	55	60	436
239	2385	68.965	27	101	60	436
258	2385	77.669	7	29	60	436
269	2385	111.111	28	126	60	436
280	2385	74.074	19	102	60	436
293	2385	36.697	29	96	60	436
314	2385	52.98	29	3	60	436
319	2385	23.46	29	88	60	436
322	2385	37.558	29	85	60	436
331	2385	65.04	22	13	60	436
22	2409	19.512	29	119	60	43
77	2409	86.956	15	17	60	43
86	2409	121.212	9	130	60	43
115	2409	42.105	28	126	60	43
116	2409	100.0	9	100	60	43
144	2409	78.431	28	126	60	43
166	2409	32.786	29	6	60	43
169	2409	28.571	29	83	60	43
191	2409	10.869	29	68	60	43
198	2409	26.315	29	16	60	43
224	2409	20.725	29	59	60	43
255	2409	63.492	25	123	60	43
261	2409	86.956	9	113	60	43
273	2409	49.382	28	126	60	43
281	2409	35.714	19	102	60	43
294	2409	2.838	29	96	60	43
299	2409	7.117	1	38	60	43
310	2409	10.025	29	77	60	43
315	2409	34.782	29	3	60	43
322	2409	14.084	29	85	60	43
336	2409	8.676	29	117	60	43
22	2452	109.843	29	119	60	43
33	2452	131.399	29	62	60	43
48	2452	127.062	29	34	60	43
50	2452	162.447	29	63	60	43
88	2452	342.222	27	101	60	43
92	2452	327.659	15	17	60	43
101	2452	146.11	29	103	60	43
103	2452	147.792	29	103	60	43
155	2452	212.121	10	131	60	43
216	2452	31.023	30	33	60	43
218	2452	168.49	29	92	60	43
248	2452	101.583	29	116	60	43
257	2452	292.775	18	50	60	43
259	2452	54.726	7	29	60	43
261	2452	255.813	9	113	60	43
298	2452	39.793	1	38	60	43
329	2452	193.467	9	113	60	43
338	2452	87.005	29	87	60	43
22	2479	49.504	29	119	61	108
60	2479	68.493	29	73	61	108
63	2479	51.546	29	57	61	108
71	2479	61.349	29	114	61	108
80	2479	144.927	15	17	61	108
94	2479	44.247	29	97	61	108
154	2479	84.745	10	131	61	108
185	2479	55.865	29	48	61	108
194	2479	131.578	19	136	61	108
207	2479	60.606	29	132	61	108
210	2479	29.069	29	81	61	108
222	2479	50.0	29	59	61	108
225	2479	47.619	29	59	61	108
243	2479	140.845	27	101	61	108
248	2479	34.364	29	116	61	108
255	2479	76.923	25	123	61	108
286	2479	47.169	29	69	61	108
326	2479	29.325	17	36	61	108
334	2479	59.88	29	55	61	108
22	2517	5.464	29	119	61	43
24	2517	5.39	29	119	61	43
35	2517	2.936	29	62	61	43
48	2517	2.607	29	34	61	43
87	2517	15.267	27	101	61	43
89	2517	5.917	0	122	61	43
103	2517	3.731	29	103	61	43
142	2517	0.393	9	12	61	43
158	2517	3.246	4	30	61	43
188	2517	9.433	6	67	61	43
298	2517	1.18	1	38	61	43
22	2531	34.682	29	119	61	43
38	2531	38.543	29	129	61	43
49	2531	35.294	29	63	61	43
55	2531	27.993	29	37	61	43
56	2531	18.537	29	23	61	43
59	2531	21.765	29	66	61	43
61	2531	28.846	29	90	61	43
86	2531	139.534	9	130	61	43
87	2531	191.489	27	101	61	43
139	2531	68.181	0	4	61	43
150	2531	131.386	9	113	61	43
181	2531	21.479	2	56	61	43
193	2531	77.586	10	98	61	43
206	2531	50.42	29	132	61	43
209	2531	35.643	29	99	61	43
243	2531	135.338	27	101	61	43
253	2531	19.65	20	40	61	43
261	2531	111.111	9	113	61	43
286	2531	30.508	29	69	61	43
293	2531	29.411	29	96	61	43
297	2531	14.297	1	1	61	43
329	2531	29.032	9	113	61	43
22	2636	292.682	29	119	65	43
36	2636	421.052	29	71	65	43
50	2636	411.428	29	63	65	43
74	2636	341.232	29	127	65	43
80	2636	911.392	15	17	65	43
83	2636	800.0	9	113	65	43
86	2636	867.469	9	130	65	43
106	2636	309.012	29	128	65	43
117	2636	818.181	9	100	65	43
126	2636	145.161	29	7	65	43
143	2636	620.689	9	12	65	43
167	2636	782.608	9	113	65	43
196	2636	192.513	16	32	65	43
205	2636	765.957	19	134	65	43
241	2636	571.428	27	101	65	43
272	2636	765.957	28	126	65	43
278	2636	595.041	19	102	65	43
311	2636	341.232	29	111	65	43
324	2636	281.25	29	93	65	43
329	2636	782.608	9	113	65	43
22	2662	8.791	29	119	65	842
58	2662	10.471	29	45	65	842
70	2662	6.768	9	100	65	842
82	2662	0.921	26	25	65	842
109	2662	8.528	29	120	65	842
114	2662	9.925	28	126	65	842
165	2662	7.434	29	6	65	842
168	2662	31.007	9	113	65	842
178	2662	5.54	2	24	65	842
203	2662	13.333	29	27	65	842
204	2662	19.047	19	134	65	842
234	2662	9.389	2	20	65	842
258	2662	25.806	7	29	65	842
267	2662	6.134	8	49	65	842
273	2662	26.845	28	126	65	842
282	2662	12.232	19	102	65	842
285	2662	0.776	9	113	65	842
302	2662	0.293	3	91	65	842
311	2662	7.407	29	111	65	842
22	2833	21.621	29	119	69	43
32	2833	26.49	29	54	69	43
46	2833	25.974	29	34	69	43
77	2833	90.909	15	17	69	43
87	2833	142.857	27	101	69	43
91	2833	100.0	15	17	69	43
104	2833	172.413	8	41	69	43
123	2833	10.362	23	121	69	43
142	2833	97.56	9	12	69	43
144	2833	238.095	28	126	69	43
152	2833	116.279	9	113	69	43
162	2833	34.246	29	44	69	43
168	2833	106.382	9	113	69	43
189	2833	89.285	25	14	69	43
230	2833	31.496	29	82	69	43
237	2833	131.578	27	101	69	43
240	2833	125.0	27	101	69	43
270	2833	83.333	19	10	69	43
277	2833	128.205	6	67	69	43
284	2833	52.631	9	113	69	43
293	2833	24.242	29	96	69	43
22	2907	220.43	29	119	69	43
38	2907	251.533	29	129	69	43
44	2907	330.645	29	65	69	43
80	2907	931.818	15	17	69	43
88	2907	694.915	27	101	69	43
169	2907	280.821	29	83	69	43
191	2907	205.0	29	68	69	43
198	2907	315.384	29	16	69	43
283	2907	640.625	19	102	69	43
287	2907	212.435	29	69	69	43
321	2907	248.484	29	85	69	43
322	2907	254.658	29	85	69	43
22	2930	20.0	29	119	69	43
58	2930	22.727	29	45	69	43
97	2930	75.0	9	113	69	43
118	2930	75.0	9	113	69	43
119	2930	76.923	9	113	69	43
133	2930	76.923	9	113	69	43
141	2930	33.333	29	52	69	43
161	2930	3.44	4	26	69	43
167	2930	85.714	9	113	69	43
169	2930	29.702	29	83	69	43
170	2930	27.777	29	83	69	43
181	2930	11.952	2	56	69	43
201	2930	1.959	8	49	69	43
205	2930	76.923	19	134	69	43
230	2930	30.612	29	82	69	43
306	2930	11.627	16	60	69	43
317	2930	20.27	29	88	69	43
319	2930	20.833	29	88	69	43
332	2930	12.295	29	58	69	43
22	2984	20.725	29	119	69	43
32	2984	1.451	29	54	69	43
47	2984	15.238	29	34	69	43
85	2984	11.782	9	130	69	43
96	2984	18.561	29	72	69	43
114	2984	11.764	28	126	69	43
120	2984	11.958	21	106	69	43
127	2984	1.382	29	7	69	43
183	2984	0.51	0	5	69	43
239	2984	10.695	27	101	69	43
269	2984	12.326	28	126	69	43
297	2984	7.82	1	1	69	43
334	2984	14.953	29	55	69	43
22	3084	9.615	29	119	70	123
40	3084	16.26	29	18	70	123
65	3084	6.666	29	79	70	123
128	3084	8.456	29	7	70	123
137	3084	11.56	29	46	70	123
149	3084	9.732	9	113	70	123
154	3084	17.621	10	131	70	123
158	3084	5.822	4	30	70	123
159	3084	0.669	4	35	70	123
163	3084	10.335	29	39	70	123
166	3084	10.752	29	6	70	123
230	3084	9.237	29	82	70	123
246	3084	1.261	29	126	70	123
269	3084	27.027	28	126	70	123
289	3084	8.35	29	107	70	123
308	3084	5.706	29	77	70	123
313	3084	6.23	29	80	70	123
332	3084	7.547	29	58	70	123
22	3139	5.217	29	119	69	43
41	3139	5.405	29	18	69	43
65	3139	3.215	29	79	69	43
100	3139	4.885	29	103	69	43
101	3139	5.366	29	103	69	43
112	3139	1.99	16	95	69	43
129	3139	0.182	11	84	69	43
182	3139	0.114	0	5	69	43
186	3139	9.677	10	78	69	43
217	3139	0.187	30	33	69	43
222	3139	3.128	29	59	69	43
228	3139	3.452	29	109	69	43
264	3139	0.231	9	100	69	43
22	3189	11.494	29	119	70	372
34	3189	16.483	29	62	70	372
72	3189	15.384	29	114	70	372
98	3189	8.333	9	113	70	372
106	3189	17.647	29	128	70	372
107	3189	17.964	29	128	70	372
147	3189	9.287	8	125	70	372
150	3189	9.646	9	113	70	372
155	3189	6.711	10	131	70	372
167	3189	8.241	9	113	70	372
195	3189	9.09	19	136	70	372
208	3189	8.695	12	43	70	372
221	3189	11.627	29	59	70	372
246	3189	9.09	29	126	70	372
248	3189	10.791	29	116	70	372
258	3189	8.086	7	29	70	372
276	3189	8.356	6	67	70	372
299	3189	5.976	1	38	70	372
304	3189	6.134	16	60	70	372
326	3189	5.825	17	36	70	372
331	3189	5.791	22	13	70	372
333	3189	10.169	29	58	70	372
22	3317	28.037	29	119	70	210
25	3317	14.15	29	104	70	210
42	3317	12.82	29	92	70	210
52	3317	15.228	29	21	70	210
56	3317	17.341	29	23	70	210
72	3317	17.045	29	114	70	210
89	3317	7.125	0	122	70	210
93	3317	61.224	29	97	70	210
144	3317	9.009	28	126	70	210
168	3317	7.518	9	113	70	210
171	3317	17.045	29	83	70	210
172	3317	18.75	29	55	70	210
173	3317	18.404	29	55	70	210
185	3317	15.0	29	48	70	210
218	3317	12.658	29	92	70	210
221	3317	7.915	29	59	70	210
238	3317	7.537	27	101	70	210
282	3317	6.696	19	102	70	210
289	3317	12.658	29	107	70	210
297	3317	6.864	1	1	70	210
316	3317	10.416	2	75	70	210
317	3317	57.692	29	88	70	210
332	3317	25.641	29	58	70	210
333	3317	29.411	29	58	70	210
335	3317	19.867	29	55	70	210
338	3317	21.582	29	87	70	210
22	3411	10.752	29	119	70	166
30	3411	1.798	2	53	70	166
40	3411	6.944	29	18	70	166
108	3411	11.278	29	120	70	166
141	3411	6.88	29	52	70	166
143	3411	6.535	9	12	70	166
146	3411	4.149	8	125	70	166
160	3411	3.69	4	26	70	166
209	3411	13.636	29	99	70	166
245	3411	7.894	29	70	70	166
272	3411	4.418	28	126	70	166
295	3411	6.976	29	19	70	166
322	3411	8.474	29	85	70	166
22	3428	14.705	29	119	70	166
26	3428	9.111	29	104	70	166
34	3428	20.618	29	62	70	166
40	3428	9.456	29	18	70	166
50	3428	7.782	29	63	70	166
57	3428	11.396	29	45	70	166
72	3428	8.196	29	114	70	166
113	3428	5.134	16	61	70	166
133	3428	5.602	9	113	70	166
158	3428	6.201	4	30	70	166
166	3428	9.28	29	6	70	166
214	3428	6.24	16	60	70	166
218	3428	8.81	29	92	70	166
231	3428	15.748	29	74	70	166
233	3428	17.467	29	64	70	166
249	3428	13.029	29	116	70	166
284	3428	10.178	9	113	70	166
287	3428	18.018	29	69	70	166
318	3428	16.326	29	88	70	166
330	3428	5.383	24	47	70	166
333	3428	7.575	29	58	70	166
22	3447	26.548	29	119	70	43
36	3447	13.452	29	71	70	43
62	3447	13.274	29	90	70	43
73	3447	15.306	29	127	70	43
82	3447	7.978	26	25	70	43
85	3447	8.522	9	130	70	43
123	3447	5.395	23	121	70	43
129	3447	6.185	11	84	70	43
149	3447	8.021	9	113	70	43
160	3447	4.016	4	26	70	43
193	3447	6.329	10	98	70	43
199	3447	12.765	29	16	70	43
236	3447	8.241	9	113	70	43
300	3447	10.238	16	124	70	43
306	3447	10.948	16	60	70	43
318	3447	55.555	29	88	70	43
22	3797	38.461	29	119	70	542
34	3797	42.105	29	62	70	542
43	3797	80.808	29	65	70	542
65	3797	34.782	29	79	70	542
78	3797	16.427	9	113	70	542
83	3797	27.027	9	113	70	542
142	3797	26.936	9	12	70	542
190	3797	23.668	25	14	70	542
196	3797	15.151	16	32	70	542
215	3797	17.021	16	60	70	542
228	3797	32.0	29	109	70	542
235	3797	27.874	9	113	70	542
246	3797	30.534	29	126	70	542
308	3797	46.511	29	77	70	542
313	3797	34.782	29	80	70	542
323	3797	36.363	29	93	70	542
327	3797	16.359	17	36	70	542
22	4229	25.252	29	119	70	91
37	4229	29.411	29	129	70	91
40	4229	111.111	29	18	70	91
85	4229	24.63	9	130	70	91
153	4229	20.491	9	113	70	91
155	4229	9.765	10	131	70	91
165	4229	23.923	29	6	70	91
174	4229	12.953	9	113	70	91
184	4229	5.841	17	31	70	91
237	4229	19.531	27	101	70	91
244	4229	64.102	29	70	70	91
259	4229	9.191	7	29	70	91
262	4229	7.092	9	113	70	91
288	4229	21.739	29	107	70	91
310	4229	0.906	29	77	70	91
321	4229	28.735	29	85	70	91
336	4229	8.992	29	117	70	91
22	4273	20.1	29	119	70	452
